,ItemName,Category,Price,Tax,Date,Day,Time
1414,Big Mac,Normal,3.99,0.28,10-26-2021,Tuesday,5:33 PM
1415,Premium Chicken Bacon Clubhouse (Grilled or Crispy),Normal,4.49,0.31,10-26-2021,Tuesday,6:22 PM
1416,Buffalo Ranch McChicken,Value Menu,1.00,0.07,10-22-2021,Friday,11:26 PM
1417,Bacon & Cheese Quarter Pounder - Meal,Normal,5.79,0.41,10-20-2021,Wednesday,12:21 PM
1418,Grilled Onion Cheddar,Value Menu,1.00,0.07,10-25-2021,Monday,11:14 PM
1419,Sausage McMuffin with Egg - Meal,Breakfast,4.19,0.29,10-23-2021,Saturday,7:04 AM
1420,Egg McMuffin - Meal,Breakfast,3.99,0.28,10-23-2021,Saturday,11:35 AM
1421,Quarter Pounder with Cheese,Normal,3.79,0.27,10-22-2021,Friday,5:33 PM
1422,Premium Chicken Bacon Clubhouse (Grilled or Crispy),Normal,4.49,0.31,10-21-2021,Thursday,11:06 AM
1423,Double Cheeseburger - Meal,Normal,4.19,0.29,10-25-2021,Monday,5:15 PM
1424,2 Cheeseburgers,Normal,2.58,0.18,10-24-2021,Sunday,4:16 PM
1425,Chicken McNuggets - 20pc,Normal,5,0.35,10-26-2021,Tuesday,5:18 PM
1426,Sausage McGriddles - Meal,Breakfast,3.99,0.28,10-20-2021,Wednesday,9:29 AM
1427,Chicken Snack Wrap (Crispy) (Honey Mustard),Value Menu,1.69,0.12,10-26-2021,Tuesday,10:56 PM
1428,Steak and Egg Burrito,Value Menu,1.79,0.13,10-22-2021,Friday,3:32 PM
1429,Chicken Snack Wrap (Grilled) (Ranch),Value Menu,1.69,0.12,10-26-2021,Tuesday,4:18 PM
1430,Big Mac - Meal,Normal,5.69,0.4,10-26-2021,Tuesday,10:54 PM
1431,Chicken Snack Wrap (Crispy) (Honey Mustard),Value Menu,1.69,0.12,10-25-2021,Monday,3:57 PM
1432,Big Mac - Meal,Normal,5.69,0.4,10-25-2021,Monday,4:57 PM
1433,Deluxe Quarter Punder - Meal,Normal,5.79,0.41,10-22-2021,Friday,3:55 PM
1434,Small French Fry,Value Menu,1.19,0.08,10-24-2021,Sunday,12:53 PM
1435,Chicken Snack Wrap (Grilled) (Honey Mustard),Value Menu,1.69,0.12,10-20-2021,Wednesday,11:49 PM
1436,Double Cheeseburger,Value Menu,1.59,0.11,10-21-2021,Thursday,4:51 PM
1437,Classic Chicken (Grilled or Crispy) - Meal,Normal,5.89,0.41,10-25-2021,Monday,3:47 PM
1438,Big Mac,Normal,3.99,0.28,10-22-2021,Friday,8:07 PM
1439,Quarter Pounder with Cheese - Meal,Normal,5.49,0.38,10-23-2021,Saturday,11:37 AM
1440,Double Quarter Pounder with Cheese,Normal,4.79,0.34,10-21-2021,Thursday,3:42 PM
1441,Medium French Fry,Value Menu,1.59,0.11,10-22-2021,Friday,5:06 AM
1442,Bacon Cheddar McChicken,Value Menu,2.00,0.14,10-22-2021,Friday,11:14 PM
1443,Southern Style Chicken,Normal,3.89,0.27,10-26-2021,Tuesday,2:20 PM
1444,McChicken,Value Menu,1.00,0.07,10-23-2021,Saturday,2:25 PM
1445,Classic Chicken (Grilled or Crispy),Normal,4.19,0.29,10-22-2021,Friday,9:50 AM
1446,Egg White Delight McMuffin - Meal,Breakfast,3.99,0.28,10-23-2021,Saturday,6:59 AM
1447,Big Mac,Normal,3.99,0.28,10-20-2021,Wednesday,5:30 PM
1448,Small French Fry,Value Menu,1.19,0.08,10-23-2021,Saturday,4:04 PM
1449,McChicken,Value Menu,1.00,0.07,10-26-2021,Tuesday,6:37 AM
1450,Chicken McNuggets Meal - 10pc,Normal,6.19,0.43,10-24-2021,Sunday,2:08 AM
1451,Chicken McNuggets - 10pc,Normal,4.49,0.31,10-24-2021,Sunday,8:24 AM
1452,Sausage Gravy & Biscuit,Breakfast,2.69,0.19,10-21-2021,Thursday,2:01 AM
1453,Bacon Clubhouse Burger - Meal,Normal,6.19,0.43,10-20-2021,Wednesday,8:22 PM
1454,Big Mac,Normal,3.99,0.28,10-25-2021,Monday,12:36 PM
1455,"Bacon, Egg & Cheese Biscuit - Meal",Breakfast,4.39,0.31,10-23-2021,Saturday,7:33 AM
1456,Classic Chicken (Grilled or Crispy),Normal,4.19,0.29,10-26-2021,Tuesday,3:08 PM
1457,Double Quarter Pounder with Cheese,Normal,4.79,0.34,10-20-2021,Wednesday,12:05 PM
1458,Chicken Snack Wrap (Grilled) (Honey Mustard),Value Menu,1.69,0.12,10-22-2021,Friday,6:09 PM
1459,Bacon & Cheese Quarter Pounder,Normal,4.09,0.29,10-24-2021,Sunday,12:38 PM
1460,Chicken McNuggets - 10pc,Normal,4.49,0.31,10-24-2021,Sunday,7:42 AM
1461,Medium French Fry,Value Menu,1.59,0.11,10-20-2021,Wednesday,11:46 AM
1462,Chicken Snack Wrap (Grilled) (Chipolte BBQ),Value Menu,1.69,0.12,10-26-2021,Tuesday,1:48 PM
1463,Southern Style Chicken,Normal,3.89,0.27,10-24-2021,Sunday,9:40 PM
1464,Egg McMuffin,Breakfast,2.79,0.2,10-24-2021,Sunday,6:23 AM
1465,Southern Style Chicken,Normal,3.89,0.27,10-22-2021,Friday,7:19 PM
1466,Premium Chicken Bacon Clubhouse (Grilled or Crispy),Normal,4.49,0.31,10-24-2021,Sunday,3:13 PM
1467,Double Cheeseburger - Meal,Normal,4.19,0.29,10-25-2021,Monday,12:12 PM
1468,Deluxe Quarter Punder - Meal,Normal,5.79,0.41,10-23-2021,Saturday,12:37 PM
1469,Premium Chicken Bacon Clubhouse (Grilled or Crispy),Normal,4.49,0.31,10-23-2021,Saturday,2:56 PM
1470,Double Quarter Pounder with Cheese,Normal,4.79,0.34,10-23-2021,Saturday,9:04 AM
1471,"Bacon, Egg & Cheese Biscuit - Meal",Breakfast,4.39,0.31,10-23-2021,Saturday,8:29 AM
1472,Chicken McNuggets - 10pc,Normal,4.49,0.31,10-23-2021,Saturday,5:33 PM
1473,Grilled Onion Cheddar,Value Menu,1.00,0.07,10-21-2021,Thursday,1:32 PM
1474,Double Cheeseburger,Value Menu,1.59,0.11,10-25-2021,Monday,9:27 AM
1475,Sausage Biscuit with Egg,Breakfast,2.79,0.2,10-20-2021,Wednesday,2:23 PM
1476,BBQ Ranch Burger,Value Menu,1.00,0.07,10-22-2021,Friday,5:08 PM
1477,Chicken Snack Wrap (Grilled) (Honey Mustard),Value Menu,1.69,0.12,10-23-2021,Saturday,2:46 PM
1478,Bacon Clubhouse Burger - Meal,Normal,6.19,0.43,10-21-2021,Thursday,4:52 AM
1479,Double Cheeseburger,Value Menu,1.59,0.11,10-20-2021,Wednesday,11:30 AM
1480,Double Cheeseburger,Value Menu,1.59,0.11,10-24-2021,Sunday,3:30 PM
1481,Southern Style Chicken - Meal,Normal,5.59,0.39,10-22-2021,Friday,6:58 PM
1482,"Bacon, Egg & Cheese McGriddles",Breakfast,3.29,0.23,10-20-2021,Wednesday,9:24 AM
1483,Filet-O-Fish - Meal,Normal,5.49,0.38,10-25-2021,Monday,5:21 PM
1484,Sausage Gravy & Biscuit,Breakfast,2.69,0.19,10-23-2021,Saturday,7:18 AM
1485,Sausage Biscuit with Egg,Breakfast,2.79,0.2,10-23-2021,Saturday,9:36 AM
1486,Grilled Onion Cheddar,Value Menu,1.00,0.07,10-23-2021,Saturday,3:49 PM
1487,Double Cheeseburger,Value Menu,1.59,0.11,10-22-2021,Friday,12:24 PM
1488,Big Mac - Meal,Normal,5.69,0.4,10-21-2021,Thursday,8:37 AM
1489,Sausage McGriddles - Meal,Breakfast,3.99,0.28,10-26-2021,Tuesday,2:10 PM
1490,Chicken McNuggets - 20pc,Normal,5,0.35,10-25-2021,Monday,5:56 PM
1491,"Bacon, Egg & Cheese McGriddles - Meal",Breakfast,4.49,0.31,10-24-2021,Sunday,11:18 AM
1492,Double Cheeseburger,Value Menu,1.59,0.11,10-25-2021,Monday,5:42 PM
1493,1 Hash Browns,Breakfast,1.00,0.07,10-25-2021,Monday,5:52 AM
1494,1 Hash Browns,Breakfast,1.00,0.07,10-24-2021,Sunday,4:21 AM
1495,Sausage Biscuit with Egg,Breakfast,2.79,0.2,10-23-2021,Saturday,4:04 AM
1496,Chicken McNuggets - 20pc,Normal,5,0.35,10-26-2021,Tuesday,5:17 PM
1497,Big Mac - Meal,Normal,5.69,0.4,10-21-2021,Thursday,4:49 AM
1498,Double Quarter Pounder with Cheese - Meal,Normal,6.49,0.45,10-23-2021,Saturday,11:36 AM
1499,Bacon Cheddar McChicken,Value Menu,2.00,0.14,10-20-2021,Wednesday,8:14 PM
1500,Chicken Snack Wrap (Crispy) (Chipolte BBQ),Value Menu,1.69,0.12,10-21-2021,Thursday,2:29 PM
1501,Bacon McDouble,Value Menu,2.00,0.14,10-22-2021,Friday,7:30 PM
1502,Large French Fry,Value Menu,1.79,0.13,10-20-2021,Wednesday,5:13 PM
1503,Double Quarter Pounder with Cheese - Meal,Normal,6.49,0.45,10-23-2021,Saturday,12:56 PM
1504,Club Chicken (Grilled or Crispy),Normal,4.49,0.31,10-20-2021,Wednesday,4:06 PM
1505,"Bacon, Egg & Cheese Biscuit",Breakfast,3.19,0.22,10-21-2021,Thursday,10:41 AM
1506,Chicken Snack Wrap (Grilled) (Honey Mustard),Value Menu,1.69,0.12,10-20-2021,Wednesday,11:35 AM
1507,Bacon McDouble,Value Menu,2.00,0.14,10-24-2021,Sunday,10:22 AM
1508,Club Chicken (Grilled or Crispy) - Meal,Normal,6.19,0.43,10-20-2021,Wednesday,2:13 PM
1509,Double Cheeseburger,Value Menu,1.59,0.11,10-26-2021,Tuesday,10:01 AM
1510,Quarter Pounder with Cheese - Meal,Normal,5.49,0.38,10-20-2021,Wednesday,6:59 PM
1511,Double Filet-O-Fish - Meal,Normal,6.39,0.45,10-24-2021,Sunday,10:27 AM
1512,Bacon McDouble,Value Menu,2.00,0.14,10-23-2021,Saturday,12:03 PM
1513,Double Cheeseburger - Meal,Normal,4.19,0.29,10-25-2021,Monday,4:34 PM
1514,Chicken Snack Wrap (Grilled) (Honey Mustard),Value Menu,1.69,0.12,10-24-2021,Sunday,6:53 PM
1515,Double Cheeseburger,Value Menu,1.59,0.11,10-21-2021,Thursday,6:53 AM
1516,Club Chicken (Grilled or Crispy),Normal,4.49,0.31,10-23-2021,Saturday,3:32 AM
1517,Sausage McMuffin with Egg,Breakfast,2.99,0.21,10-21-2021,Thursday,6:35 AM
1518,Chicken Ranch BLT (Grilled or Crispy) - Meal,Normal,5.99,0.42,10-20-2021,Wednesday,8:59 PM
1519,Quarter Pounder with Cheese,Normal,3.79,0.27,10-20-2021,Wednesday,4:55 PM
1520,Medium French Fry,Value Menu,1.59,0.11,10-24-2021,Sunday,3:54 PM
1521,Double Cheeseburger,Value Menu,1.59,0.11,10-26-2021,Tuesday,4:06 PM
1522,Medium French Fry,Value Menu,1.59,0.11,10-23-2021,Saturday,9:10 AM
1523,Sausage Gravy & Biscuit,Breakfast,2.69,0.19,10-21-2021,Thursday,10:24 AM
1524,Medium French Fry,Value Menu,1.59,0.11,10-23-2021,Saturday,10:53 AM
1525,Medium French Fry,Value Menu,1.59,0.11,10-26-2021,Tuesday,7:48 PM
1526,Double Quarter Pounder with Cheese,Normal,4.79,0.34,10-21-2021,Thursday,0:31 AM
1527,"Bacon, Egg & Cheese Biscuit - Meal",Breakfast,4.39,0.31,10-20-2021,Wednesday,5:27 PM
1528,Double Quarter Pounder with Cheese,Normal,4.79,0.34,10-22-2021,Friday,5:27 PM
1529,Egg McMuffin - Meal,Breakfast,3.99,0.28,10-22-2021,Friday,6:36 AM
1530,2 Cheeseburgers - Meal,Normal,4.89,0.34,10-23-2021,Saturday,1:50 PM
1531,Steak and Egg Burrito,Value Menu,1.79,0.13,10-20-2021,Wednesday,4:27 PM
1532,Deluxe Quarter Punder,Normal,4.09,0.29,10-26-2021,Tuesday,12:18 PM
1533,Medium French Fry,Value Menu,1.59,0.11,10-24-2021,Sunday,8:04 AM
1534,"Bacon, Egg & Cheese McGriddles - Meal",Breakfast,4.49,0.31,10-25-2021,Monday,9:55 AM
1535,Club Chicken (Grilled or Crispy),Normal,4.49,0.31,10-25-2021,Monday,2:40 PM
1536,Double Cheeseburger - Meal,Normal,4.19,0.29,10-22-2021,Friday,1:21 PM
1537,Filet-O-Fish - Meal,Normal,5.49,0.38,10-21-2021,Thursday,6:23 PM
1538,Bacon Clubhouse Burger,Normal,4.49,0.31,10-26-2021,Tuesday,12:32 PM
1539,Double Cheeseburger,Value Menu,1.59,0.11,10-24-2021,Sunday,4:07 PM
1540,Bacon McDouble,Value Menu,2.00,0.14,10-25-2021,Monday,2:18 PM
1541,Big Mac - Meal,Normal,5.69,0.4,10-26-2021,Tuesday,8:29 AM
1542,2 Cheeseburgers - Meal,Normal,4.89,0.34,10-23-2021,Saturday,4:34 PM
1543,Club Chicken (Grilled or Crispy) - Meal,Normal,6.19,0.43,10-22-2021,Friday,1:14 PM
1544,Chicken Ranch BLT (Grilled or Crispy) - Meal,Normal,5.99,0.42,10-20-2021,Wednesday,8:18 PM
1545,Bacon Habanero Ranch Quarter Pounder - Meal,Normal,5.79,0.41,10-23-2021,Saturday,9:21 AM
1546,McDouble,Value Menu,1.19,0.08,10-25-2021,Monday,9:59 AM
1547,Chicken McNuggets Meal - 10pc,Normal,6.19,0.43,10-24-2021,Sunday,2:53 PM
1548,Sausage Biscuit with Egg - Meal,Breakfast,3.99,0.28,10-22-2021,Friday,8:05 AM
1549,Egg McMuffin,Breakfast,2.79,0.2,10-22-2021,Friday,9:20 AM
1550,"Sausage, Egg & Cheese McGriddles - Meal",Breakfast,4.49,0.31,10-24-2021,Sunday,0:54 AM
1551,Bacon McDouble,Value Menu,2.00,0.14,10-22-2021,Friday,3:32 PM
1552,Bacon & Cheese Quarter Pounder - Meal,Normal,5.79,0.41,10-20-2021,Wednesday,4:36 PM
1553,Chicken Snack Wrap (Grilled) (Ranch),Value Menu,1.69,0.12,10-24-2021,Sunday,5:32 PM
1554,Classic Chicken (Grilled or Crispy),Normal,4.19,0.29,10-20-2021,Wednesday,1:00 PM
1555,Double Cheeseburger,Value Menu,1.59,0.11,10-20-2021,Wednesday,9:44 PM
1556,"Bacon, Egg & Cheese McGriddles",Breakfast,3.29,0.23,10-26-2021,Tuesday,3:56 AM
1557,Double Cheeseburger - Meal,Normal,4.19,0.29,10-21-2021,Thursday,2:02 PM
1558,Chicken Snack Wrap (Crispy) (Honey Mustard),Value Menu,1.69,0.12,10-23-2021,Saturday,3:25 PM
1559,Sausage Burrito,Breakfast,1.00,0.07,10-24-2021,Sunday,10:58 AM
1560,Sausage McMuffin,Breakfast,1.00,0.07,10-20-2021,Wednesday,7:54 AM
1561,Club Chicken (Grilled or Crispy),Normal,4.49,0.31,10-22-2021,Friday,5:37 PM
1562,Big Mac - Meal,Normal,5.69,0.4,10-25-2021,Monday,11:11 AM
1563,Quarter Pounder with Cheese,Normal,3.79,0.27,10-23-2021,Saturday,5:00 PM
1564,Double Quarter Pounder with Cheese,Normal,4.79,0.34,10-26-2021,Tuesday,8:26 PM
1565,Sausage Biscuit,Breakfast,1.00,0.07,10-25-2021,Monday,7:45 AM
1566,"Bacon, Egg & Cheese Biscuit - Meal",Breakfast,4.39,0.31,10-20-2021,Wednesday,9:56 AM
1567,Large French Fry,Value Menu,1.79,0.13,10-26-2021,Tuesday,6:36 AM
1568,Southern Style Chicken - Meal,Normal,5.59,0.39,10-20-2021,Wednesday,12:31 PM
1569,Small French Fry,Value Menu,1.19,0.08,10-22-2021,Friday,9:03 PM
1570,Chicken McNuggets - 20pc,Normal,5,0.35,10-23-2021,Saturday,5:49 PM
1571,Sausage Biscuit,Breakfast,1.00,0.07,10-23-2021,Saturday,3:44 AM
1572,Medium French Fry,Value Menu,1.59,0.11,10-20-2021,Wednesday,5:33 PM
1573,Bacon & Cheese Quarter Pounder,Normal,4.09,0.29,10-26-2021,Tuesday,10:10 AM
1574,Quarter Pounder with Cheese,Normal,3.79,0.27,10-23-2021,Saturday,3:04 PM
1575,Chicken Snack Wrap (Grilled) (Honey Mustard),Value Menu,1.69,0.12,10-20-2021,Wednesday,8:06 PM
1576,Chicken Ranch BLT (Grilled or Crispy),Normal,4.29,0.3,10-21-2021,Thursday,5:33 PM
1577,Double Cheeseburger,Value Menu,1.59,0.11,10-26-2021,Tuesday,5:16 AM
1578,Medium French Fry,Value Menu,1.59,0.11,10-23-2021,Saturday,9:12 PM
1579,Medium French Fry,Value Menu,1.59,0.11,10-21-2021,Thursday,11:40 AM
1580,Medium French Fry,Value Menu,1.59,0.11,10-22-2021,Friday,3:32 PM
1581,Southern Style Chicken,Normal,3.89,0.27,10-23-2021,Saturday,11:16 AM
1582,Chicken Ranch BLT (Grilled or Crispy),Normal,4.29,0.3,10-25-2021,Monday,9:41 AM
1583,Bacon Buffalo Ranch McChicken,Value Menu,2.00,0.14,10-24-2021,Sunday,5:03 PM
1584,Double Cheeseburger,Value Menu,1.59,0.11,10-20-2021,Wednesday,12:25 PM
1585,Egg White Delight McMuffin,Breakfast,2.79,0.2,10-20-2021,Wednesday,4:45 AM
1586,Steak and Egg Burrito,Value Menu,1.79,0.13,10-23-2021,Saturday,2:55 PM
1587,Sausage McMuffin,Breakfast,1.00,0.07,10-26-2021,Tuesday,7:46 AM
1588,Bacon & Cheese Quarter Pounder,Normal,4.09,0.29,10-20-2021,Wednesday,12:31 PM
1589,Double Filet-O-Fish,Normal,4.69,0.33,10-25-2021,Monday,12:25 PM
1590,2 Cheeseburgers,Normal,2.58,0.18,10-22-2021,Friday,5:31 PM
1591,"Bacon, Egg & Cheese Biscuit - Meal",Breakfast,4.39,0.31,10-21-2021,Thursday,3:13 AM
1592,Chicken Snack Wrap (Crispy) (Ranch),Value Menu,1.69,0.12,10-24-2021,Sunday,12:49 PM
1593,Classic Chicken (Grilled or Crispy),Normal,4.19,0.29,10-20-2021,Wednesday,8:11 PM
1594,"Sausage, Egg & Cheese McGriddles",Breakfast,3.29,0.23,10-26-2021,Tuesday,7:49 AM
1595,BBQ Ranch Burger,Value Menu,1.00,0.07,10-20-2021,Wednesday,4:51 PM
1596,Chicken Snack Wrap (Grilled) (Ranch),Value Menu,1.69,0.12,10-23-2021,Saturday,5:34 PM
1597,Big Mac,Normal,3.99,0.28,10-25-2021,Monday,5:24 PM
1598,"Bacon, Egg & Cheese Biscuit",Breakfast,3.19,0.22,10-22-2021,Friday,4:01 AM
1599,Southern Style Chicken,Normal,3.89,0.27,10-23-2021,Saturday,6:16 AM
1600,Bacon Buffalo Ranch McChicken,Value Menu,2.00,0.14,10-25-2021,Monday,12:52 PM
1601,Bacon Cheddar McChicken,Value Menu,2.00,0.14,10-26-2021,Tuesday,2:00 PM
1602,Double Cheeseburger,Value Menu,1.59,0.11,10-23-2021,Saturday,4:04 PM
1603,Chicken Snack Wrap (Crispy) (Honey Mustard),Value Menu,1.69,0.12,10-24-2021,Sunday,9:29 PM
1604,"Bacon, Egg & Cheese Biscuit",Breakfast,3.19,0.22,10-22-2021,Friday,2:30 PM
1605,Southern Style Chicken - Meal,Normal,5.59,0.39,10-20-2021,Wednesday,4:17 PM
1606,Southern Style Chicken - Meal,Normal,5.59,0.39,10-21-2021,Thursday,1:00 PM
1607,Medium French Fry,Value Menu,1.59,0.11,10-21-2021,Thursday,4:26 PM
1608,Egg White Delight McMuffin,Breakfast,2.79,0.2,10-23-2021,Saturday,7:16 AM
1609,McChicken,Value Menu,1.00,0.07,10-21-2021,Thursday,5:38 PM
1610,Sausage McMuffin with Egg,Breakfast,2.99,0.21,10-21-2021,Thursday,9:45 AM
1611,Egg McMuffin - Meal,Breakfast,3.99,0.28,10-25-2021,Monday,12:54 PM
1612,Double Quarter Pounder with Cheese,Normal,4.79,0.34,10-24-2021,Sunday,4:02 PM
1613,Sausage McGriddles,Breakfast,2.79,0.2,10-21-2021,Thursday,3:41 AM
1614,Double Cheeseburger - Meal,Normal,4.19,0.29,10-26-2021,Tuesday,11:42 AM
1615,Sausage McMuffin with Egg - Meal,Breakfast,4.19,0.29,10-25-2021,Monday,4:13 AM
1616,Southern Style Chicken,Normal,3.89,0.27,10-22-2021,Friday,7:30 AM
1617,Double Quarter Pounder with Cheese - Meal,Normal,6.49,0.45,10-22-2021,Friday,8:09 AM
1618,Large French Fry,Value Menu,1.79,0.13,10-25-2021,Monday,12:15 PM
1619,"Sausage, Egg & Cheese McGriddles",Breakfast,3.29,0.23,10-25-2021,Monday,8:55 AM
1620,Quarter Pounder with Cheese,Normal,3.79,0.27,10-21-2021,Thursday,3:06 PM
1621,Big Mac,Normal,3.99,0.28,10-21-2021,Thursday,12:11 PM
1622,"Sausage, Egg & Cheese McGriddles - Meal",Breakfast,4.49,0.31,10-21-2021,Thursday,3:45 AM
1623,2 Cheeseburgers - Meal,Normal,4.89,0.34,10-26-2021,Tuesday,10:09 PM
1624,Bacon McDouble,Value Menu,2.00,0.14,10-20-2021,Wednesday,2:12 PM
1625,Chicken McNuggets Meal - 10pc,Normal,6.19,0.43,10-25-2021,Monday,1:30 PM
1626,Double Cheeseburger - Meal,Normal,4.19,0.29,10-21-2021,Thursday,10:26 AM
1627,Sausage Gravy & Biscuit - Meal,Breakfast,4.59,0.32,10-20-2021,Wednesday,3:54 AM
1628,Small French Fry,Value Menu,1.19,0.08,10-20-2021,Wednesday,2:58 AM
1629,2 Cheeseburgers,Normal,2.58,0.18,10-21-2021,Thursday,2:41 PM
1630,Filet-O-Fish - Meal,Normal,5.49,0.38,10-22-2021,Friday,3:45 PM
1631,Bacon & Cheese Quarter Pounder,Normal,4.09,0.29,10-21-2021,Thursday,3:14 PM
1632,Large French Fry,Value Menu,1.79,0.13,10-24-2021,Sunday,10:09 AM
1633,Sausage McGriddles - Meal,Breakfast,3.99,0.28,10-26-2021,Tuesday,5:38 AM
1634,"Bacon, Egg & Cheese McGriddles - Meal",Breakfast,4.49,0.31,10-26-2021,Tuesday,7:46 AM
1635,"Bacon, Egg & Cheese Biscuit - Meal",Breakfast,4.39,0.31,10-24-2021,Sunday,9:57 AM
1636,Double Quarter Pounder with Cheese - Meal,Normal,6.49,0.45,10-21-2021,Thursday,5:29 AM
1637,McDouble,Value Menu,1.19,0.08,10-22-2021,Friday,6:57 AM
1638,Bacon & Cheese Quarter Pounder - Meal,Normal,5.79,0.41,10-21-2021,Thursday,10:35 AM
1639,Quarter Pounder with Cheese - Meal,Normal,5.49,0.38,10-21-2021,Thursday,5:38 PM
1640,Double Quarter Pounder with Cheese,Normal,4.79,0.34,10-24-2021,Sunday,7:57 PM
1641,Chicken Snack Wrap (Crispy) (Chipolte BBQ),Value Menu,1.69,0.12,10-23-2021,Saturday,10:05 AM
1642,Egg McMuffin,Breakfast,2.79,0.2,10-24-2021,Sunday,11:11 AM
1643,Filet-O-Fish - Meal,Normal,5.49,0.38,10-21-2021,Thursday,5:27 PM
1644,Big Mac - Meal,Normal,5.69,0.4,10-25-2021,Monday,3:26 PM
1645,Deluxe Quarter Punder - Meal,Normal,5.79,0.41,10-21-2021,Thursday,12:30 PM
1646,McChicken,Value Menu,1.00,0.07,10-20-2021,Wednesday,7:19 AM
1647,Buffalo Ranch McChicken,Value Menu,1.00,0.07,10-22-2021,Friday,2:33 PM
1648,Double Cheeseburger,Value Menu,1.59,0.11,10-21-2021,Thursday,3:12 PM
1649,Chicken Snack Wrap (Crispy) (Honey Mustard),Value Menu,1.69,0.12,10-26-2021,Tuesday,4:18 PM
1650,Chicken Ranch BLT (Grilled or Crispy) - Meal,Normal,5.99,0.42,10-22-2021,Friday,1:05 PM
1651,Chicken Snack Wrap (Crispy) (Chipolte BBQ),Value Menu,1.69,0.12,10-23-2021,Saturday,3:27 PM
1652,Medium French Fry,Value Menu,1.59,0.11,10-24-2021,Sunday,11:30 PM
1653,Double Cheeseburger,Value Menu,1.59,0.11,10-23-2021,Saturday,12:47 PM
1654,Sausage McGriddles,Breakfast,2.79,0.2,10-23-2021,Saturday,7:40 AM
1655,Sausage Biscuit with Egg - Meal,Breakfast,3.99,0.28,10-23-2021,Saturday,10:38 AM
1656,Chicken Snack Wrap (Crispy) (Chipolte BBQ),Value Menu,1.69,0.12,10-23-2021,Saturday,5:25 PM
1657,Double Cheeseburger - Meal,Normal,4.19,0.29,10-22-2021,Friday,1:52 PM
1658,Classic Chicken (Grilled or Crispy),Normal,4.19,0.29,10-25-2021,Monday,0:07 AM
1659,Sausage McGriddles - Meal,Breakfast,3.99,0.28,10-20-2021,Wednesday,10:40 AM
1660,Large French Fry,Value Menu,1.79,0.13,10-22-2021,Friday,12:08 PM
1661,Chicken Ranch BLT (Grilled or Crispy),Normal,4.29,0.3,10-21-2021,Thursday,12:32 PM
1662,Egg McMuffin - Meal,Breakfast,3.99,0.28,10-21-2021,Thursday,11:03 AM
1663,Chicken McNuggets - 10pc,Normal,4.49,0.31,10-24-2021,Sunday,11:36 AM
1664,Classic Chicken (Grilled or Crispy) - Meal,Normal,5.89,0.41,10-20-2021,Wednesday,8:22 PM
1665,Double Filet-O-Fish,Normal,4.69,0.33,10-20-2021,Wednesday,7:50 PM
1666,Medium French Fry,Value Menu,1.59,0.11,10-23-2021,Saturday,11:59 AM
1667,Egg White Delight McMuffin,Breakfast,2.79,0.2,10-23-2021,Saturday,7:58 AM
1668,Chicken Snack Wrap (Grilled) (Ranch),Value Menu,1.69,0.12,10-24-2021,Sunday,4:40 PM
1669,Medium French Fry,Value Menu,1.59,0.11,10-21-2021,Thursday,6:50 AM
1670,Sausage McMuffin with Egg,Breakfast,2.99,0.21,10-25-2021,Monday,11:24 AM
1671,Sausage Biscuit with Egg,Breakfast,2.79,0.2,10-25-2021,Monday,7:59 PM
1672,Sausage Burrito,Breakfast,1.00,0.07,10-22-2021,Friday,5:25 AM
1673,Double Filet-O-Fish,Normal,4.69,0.33,10-21-2021,Thursday,6:00 AM
1674,2 Cheeseburgers,Normal,2.58,0.18,10-26-2021,Tuesday,12:22 PM
1675,Chicken McNuggets - 20pc,Normal,5,0.35,10-21-2021,Thursday,8:26 AM
1676,Bacon Cheddar McChicken,Value Menu,2.00,0.14,10-24-2021,Sunday,6:25 AM
1677,Chicken Snack Wrap (Crispy) (Ranch),Value Menu,1.69,0.12,10-23-2021,Saturday,10:44 AM
1678,Chicken Snack Wrap (Crispy) (Ranch),Value Menu,1.69,0.12,10-22-2021,Friday,2:54 PM
1679,Chicken Snack Wrap (Crispy) (Honey Mustard),Value Menu,1.69,0.12,10-20-2021,Wednesday,1:43 PM
1680,Sausage McMuffin,Breakfast,1.00,0.07,10-23-2021,Saturday,10:57 AM
1681,Bacon & Cheese Quarter Pounder,Normal,4.09,0.29,10-25-2021,Monday,3:30 PM
1682,Chicken McNuggets - 10pc,Normal,4.49,0.31,10-20-2021,Wednesday,10:55 PM
1683,Bacon Clubhouse Burger,Normal,4.49,0.31,10-21-2021,Thursday,2:39 PM
1684,Chicken McNuggets - 10pc,Normal,4.49,0.31,10-25-2021,Monday,8:03 AM
1685,Chicken Snack Wrap (Grilled) (Chipolte BBQ),Value Menu,1.69,0.12,10-20-2021,Wednesday,7:58 PM
1686,"Bacon, Egg & Cheese McGriddles - Meal",Breakfast,4.49,0.31,10-24-2021,Sunday,8:46 AM
1687,Double Cheeseburger,Value Menu,1.59,0.11,10-21-2021,Thursday,9:30 AM
1688,Chicken Snack Wrap (Crispy) (Chipolte BBQ),Value Menu,1.69,0.12,10-22-2021,Friday,10:59 AM
1689,Chicken McNuggets - 20pc,Normal,5,0.35,10-23-2021,Saturday,11:20 AM
1690,Double Cheeseburger,Value Menu,1.59,0.11,10-25-2021,Monday,5:07 PM
