,ItemName,Category,Price,Tax,Date,Day,Time
2604,Grilled Onion Cheddar,Value Menu,1.00,0.07,11-03-2021,Wednesday,0:38 AM
2605,Big Mac,Normal,3.99,0.28,10-23-2021,Saturday,3:17 PM
2606,Double Cheeseburger,Value Menu,1.59,0.11,11-05-2021,Friday,1:08 PM
2607,Double Filet-O-Fish - Meal,Normal,6.39,0.45,11-10-2021,Wednesday,9:29 AM
2608,"Bacon, Egg & Cheese McGriddles",Breakfast,3.29,0.23,11-02-2021,Tuesday,11:12 AM
2609,Deluxe Quarter Punder,Normal,4.09,0.29,10-24-2021,Sunday,11:54 AM
2610,Chicken Snack Wrap (Crispy) (Honey Mustard),Value Menu,1.69,0.12,11-05-2021,Friday,3:41 PM
2611,Medium French Fry,Value Menu,1.59,0.11,11-08-2021,Monday,3:33 PM
2612,Club Chicken (Grilled or Crispy),Normal,4.49,0.31,10-22-2021,Friday,1:16 AM
2613,Bacon & Cheese Quarter Pounder - Meal,Normal,5.79,0.41,10-30-2021,Saturday,4:47 PM
2614,Egg White Delight McMuffin,Breakfast,2.79,0.2,11-02-2021,Tuesday,10:30 AM
2615,Big Mac,Normal,3.99,0.28,10-25-2021,Monday,4:17 PM
2616,Big Mac - Meal,Normal,5.69,0.4,10-31-2021,Sunday,11:09 PM
2617,Premium Chicken Bacon Clubhouse (Grilled or Crispy),Normal,4.49,0.31,10-25-2021,Monday,11:19 AM
2618,Quarter Pounder with Cheese,Normal,3.79,0.27,10-23-2021,Saturday,11:08 AM
2619,Small French Fry,Value Menu,1.19,0.08,10-31-2021,Sunday,10:22 PM
2620,Chicken Snack Wrap (Crispy) (Ranch),Value Menu,1.69,0.12,11-07-2021,Sunday,3:47 PM
2621,Bacon Clubhouse Burger - Meal,Normal,6.19,0.43,11-06-2021,Saturday,9:17 AM
2622,Filet-O-Fish - Meal,Normal,5.49,0.38,11-06-2021,Saturday,1:03 PM
2623,"Sausage, Egg & Cheese McGriddles - Meal",Breakfast,4.49,0.31,11-08-2021,Monday,6:00 AM
2624,Medium French Fry,Value Menu,1.59,0.11,11-08-2021,Monday,12:17 PM
2625,Egg McMuffin - Meal,Breakfast,3.99,0.28,11-09-2021,Tuesday,2:42 AM
2626,Bacon Buffalo Ranch McChicken,Value Menu,2.00,0.14,11-11-2021,Thursday,5:28 PM
2627,Small French Fry,Value Menu,1.19,0.08,11-07-2021,Sunday,1:12 PM
2628,1 Hash Browns,Breakfast,1.00,0.07,11-10-2021,Wednesday,3:08 AM
2629,"Bacon, Egg & Cheese McGriddles",Breakfast,3.29,0.23,11-11-2021,Thursday,11:58 AM
2630,Double Quarter Pounder with Cheese,Normal,4.79,0.34,11-01-2021,Monday,11:20 AM
2631,Big Mac - Meal,Normal,5.69,0.4,10-26-2021,Tuesday,11:40 PM
2632,"Sausage, Egg & Cheese McGriddles - Meal",Breakfast,4.49,0.31,11-05-2021,Friday,7:49 AM
2633,Sausage McMuffin with Egg,Breakfast,2.99,0.21,11-01-2021,Monday,6:26 AM
2634,Chicken McNuggets Meal - 10pc,Normal,6.19,0.43,11-11-2021,Thursday,5:14 PM
2635,Deluxe Quarter Punder - Meal,Normal,5.79,0.41,10-29-2021,Friday,12:20 PM
2636,Small French Fry,Value Menu,1.19,0.08,10-28-2021,Thursday,11:40 AM
2637,Club Chicken (Grilled or Crispy),Normal,4.49,0.31,11-03-2021,Wednesday,10:26 AM
2638,Big Mac - Meal,Normal,5.69,0.4,10-23-2021,Saturday,5:35 PM
2639,Chicken McNuggets Meal - 10pc,Normal,6.19,0.43,10-22-2021,Friday,8:58 PM
2640,Bacon & Cheese Quarter Pounder,Normal,4.09,0.29,11-11-2021,Thursday,10:01 AM
2641,Double Cheeseburger,Value Menu,1.59,0.11,10-24-2021,Sunday,2:46 AM
2642,Big Mac,Normal,3.99,0.28,11-09-2021,Tuesday,2:00 PM
2643,McDouble,Value Menu,1.19,0.08,11-05-2021,Friday,5:41 PM
2644,Buffalo Ranch McChicken,Value Menu,1.00,0.07,10-31-2021,Sunday,1:31 PM
2645,Small French Fry,Value Menu,1.19,0.08,11-05-2021,Friday,11:59 AM
2646,"Bacon, Egg & Cheese McGriddles - Meal",Breakfast,4.49,0.31,11-08-2021,Monday,7:52 AM
2647,Large French Fry,Value Menu,1.79,0.13,11-02-2021,Tuesday,4:25 PM
2648,Chicken Snack Wrap (Grilled) (Ranch),Value Menu,1.69,0.12,11-05-2021,Friday,3:46 PM
2649,Quarter Pounder with Cheese - Meal,Normal,5.49,0.38,11-11-2021,Thursday,1:05 PM
2650,Chicken Snack Wrap (Grilled) (Honey Mustard),Value Menu,1.69,0.12,10-28-2021,Thursday,10:46 AM
2651,Sausage Biscuit with Egg - Meal,Breakfast,3.99,0.28,11-01-2021,Monday,5:39 AM
2652,Quarter Pounder with Cheese - Meal,Normal,5.49,0.38,11-04-2021,Thursday,3:16 PM
2653,"Bacon, Egg & Cheese McGriddles",Breakfast,3.29,0.23,11-08-2021,Monday,6:25 AM
2654,Bacon McDouble,Value Menu,2.00,0.14,10-31-2021,Sunday,4:04 PM
2655,Chicken Ranch BLT (Grilled or Crispy) - Meal,Normal,5.99,0.42,10-22-2021,Friday,1:18 PM
2656,Quarter Pounder with Cheese,Normal,3.79,0.27,11-01-2021,Monday,5:39 PM
2657,2 Cheeseburgers,Normal,2.58,0.18,11-09-2021,Tuesday,3:46 PM
2658,Chicken McNuggets - 10pc,Normal,4.49,0.31,10-31-2021,Sunday,10:26 AM
2659,Chicken Snack Wrap (Grilled) (Honey Mustard),Value Menu,1.69,0.12,11-03-2021,Wednesday,10:54 AM
2660,Chicken Snack Wrap (Grilled) (Ranch),Value Menu,1.69,0.12,11-10-2021,Wednesday,10:58 AM
2661,BBQ Ranch Burger,Value Menu,1.00,0.07,11-04-2021,Thursday,12:25 PM
2662,Large French Fry,Value Menu,1.79,0.13,11-07-2021,Sunday,8:19 PM
2663,Chicken McNuggets - 10pc,Normal,4.49,0.31,10-23-2021,Saturday,6:53 AM
2664,Sausage McGriddles,Breakfast,2.79,0.2,11-06-2021,Saturday,7:09 AM
2665,Double Cheeseburger,Value Menu,1.59,0.11,10-23-2021,Saturday,6:55 AM
2666,Southern Style Chicken - Meal,Normal,5.59,0.39,10-29-2021,Friday,10:16 AM
2667,Chicken McNuggets Meal - 10pc,Normal,6.19,0.43,11-10-2021,Wednesday,5:05 PM
2668,Large French Fry,Value Menu,1.79,0.13,11-08-2021,Monday,10:57 PM
2669,Double Cheeseburger - Meal,Normal,4.19,0.29,10-22-2021,Friday,12:51 PM
2670,Classic Chicken (Grilled or Crispy),Normal,4.19,0.29,10-22-2021,Friday,8:38 PM
2671,Double Cheeseburger - Meal,Normal,4.19,0.29,10-23-2021,Saturday,1:53 AM
2672,"Bacon, Egg & Cheese McGriddles - Meal",Breakfast,4.49,0.31,10-27-2021,Wednesday,2:15 PM
2673,Egg McMuffin,Breakfast,2.79,0.2,10-29-2021,Friday,11:28 AM
2674,Chicken Ranch BLT (Grilled or Crispy),Normal,4.29,0.3,10-26-2021,Tuesday,1:02 PM
2675,Bacon McDouble,Value Menu,2.00,0.14,10-29-2021,Friday,3:29 PM
2676,Chicken Snack Wrap (Grilled) (Honey Mustard),Value Menu,1.69,0.12,10-29-2021,Friday,7:40 PM
2677,"Bacon, Egg & Cheese Biscuit - Meal",Breakfast,4.39,0.31,10-27-2021,Wednesday,6:38 AM
2678,Club Chicken (Grilled or Crispy) - Meal,Normal,6.19,0.43,11-04-2021,Thursday,5:52 PM
2679,Double Cheeseburger,Value Menu,1.59,0.11,10-23-2021,Saturday,10:59 AM
2680,Chicken Snack Wrap (Crispy) (Ranch),Value Menu,1.69,0.12,10-25-2021,Monday,7:56 PM
2681,Large French Fry,Value Menu,1.79,0.13,10-23-2021,Saturday,8:17 PM
2682,"Bacon, Egg & Cheese McGriddles - Meal",Breakfast,4.49,0.31,10-27-2021,Wednesday,11:02 AM
2683,"Bacon, Egg & Cheese McGriddles",Breakfast,3.29,0.23,11-11-2021,Thursday,7:07 AM
2684,Chicken McNuggets - 10pc,Normal,4.49,0.31,10-22-2021,Friday,0:10 AM
2685,Chicken Snack Wrap (Crispy) (Chipolte BBQ),Value Menu,1.69,0.12,10-30-2021,Saturday,5:45 PM
2686,Chicken Ranch BLT (Grilled or Crispy) - Meal,Normal,5.99,0.42,11-02-2021,Tuesday,12:49 PM
2687,1 Hash Browns,Breakfast,1.00,0.07,10-31-2021,Sunday,0:17 AM
2688,Double Quarter Pounder with Cheese - Meal,Normal,6.49,0.45,10-30-2021,Saturday,3:55 PM
2689,Bacon & Cheese Quarter Pounder,Normal,4.09,0.29,10-22-2021,Friday,4:46 PM
2690,2 Cheeseburgers,Normal,2.58,0.18,11-07-2021,Sunday,3:40 PM
2691,Double Cheeseburger - Meal,Normal,4.19,0.29,10-23-2021,Saturday,2:16 PM
2692,2 Cheeseburgers - Meal,Normal,4.89,0.34,10-29-2021,Friday,5:24 PM
2693,Quarter Pounder with Cheese - Meal,Normal,5.49,0.38,11-03-2021,Wednesday,3:20 PM
2694,Chicken McNuggets - 20pc,Normal,5,0.35,11-10-2021,Wednesday,1:46 PM
2695,McChicken,Value Menu,1.00,0.07,11-07-2021,Sunday,5:01 PM
2696,Bacon McDouble,Value Menu,2.00,0.14,11-11-2021,Thursday,5:50 PM
2697,Double Quarter Pounder with Cheese - Meal,Normal,6.49,0.45,10-23-2021,Saturday,1:38 PM
2698,"Bacon, Egg & Cheese Biscuit",Breakfast,3.19,0.22,11-02-2021,Tuesday,10:57 AM
2699,Double Cheeseburger - Meal,Normal,4.19,0.29,10-24-2021,Sunday,11:44 PM
2700,Chicken McNuggets - 20pc,Normal,5,0.35,11-02-2021,Tuesday,1:42 PM
2701,Double Cheeseburger,Value Menu,1.59,0.11,10-24-2021,Sunday,11:57 PM
2702,Small French Fry,Value Menu,1.19,0.08,10-27-2021,Wednesday,12:27 PM
2703,Chicken Snack Wrap (Crispy) (Ranch),Value Menu,1.69,0.12,10-27-2021,Wednesday,6:37 PM
2704,Bacon Clubhouse Burger - Meal,Normal,6.19,0.43,10-28-2021,Thursday,11:00 AM
2705,Bacon McDouble,Value Menu,2.00,0.14,11-11-2021,Thursday,3:30 PM
2706,Big Mac - Meal,Normal,5.69,0.4,10-26-2021,Tuesday,6:11 AM
2707,Chicken Snack Wrap (Grilled) (Chipolte BBQ),Value Menu,1.69,0.12,11-11-2021,Thursday,1:00 PM
2708,Big Mac - Meal,Normal,5.69,0.4,10-28-2021,Thursday,3:40 PM
2709,Buffalo Ranch McChicken,Value Menu,1.00,0.07,10-26-2021,Tuesday,8:28 AM
2710,Small French Fry,Value Menu,1.19,0.08,11-09-2021,Tuesday,5:48 PM
2711,Double Quarter Pounder with Cheese - Meal,Normal,6.49,0.45,10-25-2021,Monday,10:25 AM
2712,Chicken Snack Wrap (Crispy) (Ranch),Value Menu,1.69,0.12,10-30-2021,Saturday,2:31 PM
2713,Chicken McNuggets Meal - 10pc,Normal,6.19,0.43,11-03-2021,Wednesday,5:37 PM
2714,Chicken McNuggets - 10pc,Normal,4.49,0.31,11-01-2021,Monday,1:11 PM
2715,2 Cheeseburgers,Normal,2.58,0.18,10-31-2021,Sunday,5:01 PM
2716,Sausage McMuffin with Egg,Breakfast,2.99,0.21,11-10-2021,Wednesday,10:09 AM
2717,Bacon McDouble,Value Menu,2.00,0.14,11-01-2021,Monday,4:38 PM
2718,Chicken McNuggets - 10pc,Normal,4.49,0.31,10-25-2021,Monday,10:32 AM
2719,"Bacon, Egg & Cheese Bagel",Breakfast,3.29,0.23,10-25-2021,Monday,9:40 AM
2720,Grilled Onion Cheddar,Value Menu,1.00,0.07,10-25-2021,Monday,4:56 PM
2721,Chicken Snack Wrap (Grilled) (Chipolte BBQ),Value Menu,1.69,0.12,11-10-2021,Wednesday,6:17 PM
2722,Chicken Snack Wrap (Crispy) (Honey Mustard),Value Menu,1.69,0.12,10-23-2021,Saturday,2:30 PM
2723,Egg White Delight McMuffin - Meal,Breakfast,3.99,0.28,11-01-2021,Monday,11:53 AM
2724,Sausage Biscuit with Egg - Meal,Breakfast,3.99,0.28,10-25-2021,Monday,10:57 AM
2725,Sausage Gravy & Biscuit,Breakfast,2.69,0.19,11-10-2021,Wednesday,6:03 AM
2726,Double Cheeseburger,Value Menu,1.59,0.11,10-25-2021,Monday,5:39 PM
2727,Bacon Clubhouse Burger - Meal,Normal,6.19,0.43,10-29-2021,Friday,8:50 PM
2728,Egg McMuffin - Meal,Breakfast,3.99,0.28,10-30-2021,Saturday,8:04 PM
2729,Chicken McNuggets Meal - 10pc,Normal,6.19,0.43,11-05-2021,Friday,5:44 AM
2730,Chicken Snack Wrap (Crispy) (Ranch),Value Menu,1.69,0.12,10-29-2021,Friday,5:58 PM
2731,Big Mac - Meal,Normal,5.69,0.4,10-24-2021,Sunday,2:19 AM
2732,Sausage Biscuit with Egg,Breakfast,2.79,0.2,10-25-2021,Monday,7:48 AM
2733,Bacon Habanero Ranch Quarter Pounder,Normal,4.09,0.29,10-28-2021,Thursday,4:33 PM
2734,"Bacon, Egg & Cheese McGriddles - Meal",Breakfast,4.49,0.31,10-22-2021,Friday,6:25 AM
2735,Chicken McNuggets Meal - 10pc,Normal,6.19,0.43,10-23-2021,Saturday,0:32 AM
2736,"Bacon, Egg & Cheese Biscuit - Meal",Breakfast,4.39,0.31,10-27-2021,Wednesday,1:40 PM
2737,2 Cheeseburgers,Normal,2.58,0.18,10-27-2021,Wednesday,4:49 PM
2738,Double Cheeseburger,Value Menu,1.59,0.11,11-07-2021,Sunday,10:54 AM
2739,Buffalo Ranch McChicken,Value Menu,1.00,0.07,11-07-2021,Sunday,1:45 PM
2740,Chicken McNuggets - 10pc,Normal,4.49,0.31,11-06-2021,Saturday,12:05 PM
2741,Bacon Habanero Ranch Quarter Pounder - Meal,Normal,5.79,0.41,11-07-2021,Sunday,8:47 AM
2742,Small French Fry,Value Menu,1.19,0.08,10-23-2021,Saturday,4:28 PM
2743,Double Quarter Pounder with Cheese,Normal,4.79,0.34,10-30-2021,Saturday,2:23 PM
2744,McChicken,Value Menu,1.00,0.07,11-07-2021,Sunday,3:38 PM
2745,Classic Chicken (Grilled or Crispy),Normal,4.19,0.29,11-07-2021,Sunday,11:25 PM
2746,Chicken Ranch BLT (Grilled or Crispy) - Meal,Normal,5.99,0.42,10-28-2021,Thursday,3:35 PM
2747,Southern Style Chicken,Normal,3.89,0.27,11-05-2021,Friday,11:34 AM
2748,Steak and Egg Burrito,Value Menu,1.79,0.13,10-28-2021,Thursday,1:55 PM
2749,Bacon & Cheese Quarter Pounder - Meal,Normal,5.79,0.41,10-23-2021,Saturday,2:54 AM
2750,Double Filet-O-Fish - Meal,Normal,6.39,0.45,11-06-2021,Saturday,3:45 PM
2751,Southern Style Chicken - Meal,Normal,5.59,0.39,11-05-2021,Friday,12:25 PM
2752,Small French Fry,Value Menu,1.19,0.08,11-07-2021,Sunday,9:33 AM
2753,Double Cheeseburger,Value Menu,1.59,0.11,11-07-2021,Sunday,12:56 PM
2754,Double Cheeseburger - Meal,Normal,4.19,0.29,10-29-2021,Friday,1:38 PM
2755,Sausage McMuffin,Breakfast,1.00,0.07,10-26-2021,Tuesday,10:49 AM
2756,Chicken McNuggets Meal - 10pc,Normal,6.19,0.43,11-02-2021,Tuesday,5:38 PM
2757,Sausage Gravy & Biscuit - Meal,Breakfast,4.59,0.32,11-04-2021,Thursday,8:33 AM
2758,"Bacon, Egg & Cheese McGriddles",Breakfast,3.29,0.23,11-03-2021,Wednesday,7:34 AM
2759,Double Cheeseburger,Value Menu,1.59,0.11,10-23-2021,Saturday,10:18 AM
2760,"Sausage, Egg & Cheese McGriddles - Meal",Breakfast,4.49,0.31,11-01-2021,Monday,3:45 AM
2761,Chicken Ranch BLT (Grilled or Crispy) - Meal,Normal,5.99,0.42,10-26-2021,Tuesday,6:13 AM
2762,2 Cheeseburgers,Normal,2.58,0.18,10-22-2021,Friday,10:00 PM
2763,2 Cheeseburgers - Meal,Normal,4.89,0.34,11-07-2021,Sunday,3:02 PM
2764,Double Cheeseburger - Meal,Normal,4.19,0.29,10-30-2021,Saturday,4:30 PM
2765,Double Cheeseburger - Meal,Normal,4.19,0.29,11-04-2021,Thursday,5:27 PM
2766,Double Cheeseburger,Value Menu,1.59,0.11,10-30-2021,Saturday,5:22 PM
2767,Chicken McNuggets Meal - 10pc,Normal,6.19,0.43,11-11-2021,Thursday,3:11 PM
2768,Quarter Pounder with Cheese,Normal,3.79,0.27,10-31-2021,Sunday,2:15 PM
2769,Deluxe Quarter Punder,Normal,4.09,0.29,11-06-2021,Saturday,5:17 AM
2770,Chicken Snack Wrap (Crispy) (Honey Mustard),Value Menu,1.69,0.12,11-09-2021,Tuesday,9:58 AM
2771,Big Mac,Normal,3.99,0.28,11-05-2021,Friday,2:10 PM
2772,Large French Fry,Value Menu,1.79,0.13,10-26-2021,Tuesday,8:53 PM
2773,Egg White Delight McMuffin - Meal,Breakfast,3.99,0.28,11-08-2021,Monday,7:37 AM
2774,2 Cheeseburgers,Normal,2.58,0.18,10-22-2021,Friday,7:42 PM
2775,2 Cheeseburgers - Meal,Normal,4.89,0.34,10-22-2021,Friday,9:50 PM
2776,"Sausage, Egg & Cheese McGriddles",Breakfast,3.29,0.23,10-29-2021,Friday,10:58 AM
2777,Classic Chicken (Grilled or Crispy) - Meal,Normal,5.89,0.41,10-24-2021,Sunday,10:40 AM
2778,"Bacon, Egg & Cheese Biscuit - Meal",Breakfast,4.39,0.31,10-28-2021,Thursday,9:01 AM
2779,Large French Fry,Value Menu,1.79,0.13,11-11-2021,Thursday,7:05 PM
2780,Big Mac - Meal,Normal,5.69,0.4,11-05-2021,Friday,12:41 PM
2781,Chicken Snack Wrap (Grilled) (Chipolte BBQ),Value Menu,1.69,0.12,10-29-2021,Friday,2:28 PM
2782,Double Cheeseburger,Value Menu,1.59,0.11,11-07-2021,Sunday,5:23 PM
2783,Egg McMuffin - Meal,Breakfast,3.99,0.28,10-28-2021,Thursday,10:26 AM
2784,Premium Chicken Bacon Clubhouse (Grilled or Crispy),Normal,4.49,0.31,10-30-2021,Saturday,5:32 PM
2785,Big Mac - Meal,Normal,5.69,0.4,10-22-2021,Friday,1:11 PM
2786,McChicken,Value Menu,1.00,0.07,11-05-2021,Friday,1:34 PM
2787,Chicken Snack Wrap (Crispy) (Chipolte BBQ),Value Menu,1.69,0.12,10-23-2021,Saturday,7:29 AM
2788,Chicken Snack Wrap (Grilled) (Ranch),Value Menu,1.69,0.12,11-10-2021,Wednesday,2:34 PM
2789,Deluxe Quarter Punder,Normal,4.09,0.29,10-24-2021,Sunday,2:41 PM
2790,Chicken McNuggets - 10pc,Normal,4.49,0.31,11-10-2021,Wednesday,11:18 AM
2791,Chicken Snack Wrap (Grilled) (Ranch),Value Menu,1.69,0.12,11-07-2021,Sunday,4:19 PM
2792,Egg White Delight McMuffin,Breakfast,2.79,0.2,11-03-2021,Wednesday,2:25 AM
2793,Sausage McGriddles - Meal,Breakfast,3.99,0.28,11-04-2021,Thursday,1:11 AM
2794,Big Mac,Normal,3.99,0.28,10-23-2021,Saturday,3:53 PM
2795,Big Mac - Meal,Normal,5.69,0.4,10-30-2021,Saturday,10:34 AM
2796,Big Mac - Meal,Normal,5.69,0.4,10-30-2021,Saturday,1:13 PM
2797,Chicken McNuggets - 10pc,Normal,4.49,0.31,11-01-2021,Monday,3:48 PM
2798,2 Cheeseburgers,Normal,2.58,0.18,11-05-2021,Friday,3:04 PM
2799,Chicken McNuggets - 20pc,Normal,5,0.35,11-03-2021,Wednesday,6:33 PM
2800,Medium French Fry,Value Menu,1.59,0.11,11-03-2021,Wednesday,4:53 PM
2801,Bacon Buffalo Ranch McChicken,Value Menu,2.00,0.14,10-23-2021,Saturday,5:23 PM
2802,Bacon Habanero Ranch Quarter Pounder - Meal,Normal,5.79,0.41,10-28-2021,Thursday,2:21 PM
2803,"Bacon, Egg & Cheese Biscuit - Meal",Breakfast,4.39,0.31,10-22-2021,Friday,6:58 AM
2804,Bacon Clubhouse Burger - Meal,Normal,6.19,0.43,10-30-2021,Saturday,4:17 PM
2805,McDouble,Value Menu,1.19,0.08,11-06-2021,Saturday,12:11 PM
2806,Sausage McMuffin with Egg - Meal,Breakfast,4.19,0.29,10-29-2021,Friday,4:03 AM
2807,Double Quarter Pounder with Cheese,Normal,4.79,0.34,11-01-2021,Monday,3:05 PM
2808,Sausage Biscuit with Egg,Breakfast,2.79,0.2,10-31-2021,Sunday,9:45 AM
2809,Chicken Snack Wrap (Crispy) (Honey Mustard),Value Menu,1.69,0.12,10-25-2021,Monday,5:48 PM
2810,Chicken McNuggets - 20pc,Normal,5,0.35,10-22-2021,Friday,3:19 PM
2811,Egg White Delight McMuffin,Breakfast,2.79,0.2,11-01-2021,Monday,10:21 PM
2812,Egg White Delight McMuffin - Meal,Breakfast,3.99,0.28,10-27-2021,Wednesday,7:48 AM
2813,Chicken McNuggets Meal - 10pc,Normal,6.19,0.43,10-26-2021,Tuesday,9:18 AM
2814,Sausage Biscuit with Egg - Meal,Breakfast,3.99,0.28,10-29-2021,Friday,10:20 AM
2815,Small French Fry,Value Menu,1.19,0.08,11-10-2021,Wednesday,4:29 PM
2816,Egg White Delight McMuffin - Meal,Breakfast,3.99,0.28,11-06-2021,Saturday,6:34 AM
2817,Chicken McNuggets - 20pc,Normal,5,0.35,11-02-2021,Tuesday,5:47 PM
2818,Sausage Gravy & Biscuit,Breakfast,2.69,0.19,10-29-2021,Friday,6:44 AM
2819,2 Cheeseburgers,Normal,2.58,0.18,11-05-2021,Friday,4:59 PM
2820,2 Sausage Burritos - Meal,Breakfast,3.79,0.27,10-29-2021,Friday,8:53 AM
2821,Chicken Snack Wrap (Crispy) (Chipolte BBQ),Value Menu,1.69,0.12,10-28-2021,Thursday,6:08 PM
2822,Sausage McGriddles,Breakfast,2.79,0.2,10-26-2021,Tuesday,10:33 PM
2823,Medium French Fry,Value Menu,1.59,0.11,11-10-2021,Wednesday,5:48 PM
2824,Chicken Snack Wrap (Crispy) (Chipolte BBQ),Value Menu,1.69,0.12,11-10-2021,Wednesday,3:30 PM
2825,Sausage Biscuit with Egg,Breakfast,2.79,0.2,11-10-2021,Wednesday,9:44 AM
2826,Chicken McNuggets - 20pc,Normal,5,0.35,11-10-2021,Wednesday,8:25 AM
2827,Sausage Biscuit with Egg,Breakfast,2.79,0.2,10-26-2021,Tuesday,9:18 AM
2828,Big Mac - Meal,Normal,5.69,0.4,10-31-2021,Sunday,11:10 AM
2829,Double Cheeseburger - Meal,Normal,4.19,0.29,10-28-2021,Thursday,1:28 PM
2830,Egg McMuffin,Breakfast,2.79,0.2,11-11-2021,Thursday,9:56 AM
2831,2 Cheeseburgers - Meal,Normal,4.89,0.34,10-25-2021,Monday,4:53 PM
2832,Chicken McNuggets - 10pc,Normal,4.49,0.31,11-03-2021,Wednesday,4:29 PM
2833,Double Quarter Pounder with Cheese - Meal,Normal,6.49,0.45,10-23-2021,Saturday,3:01 PM
2834,Bacon Buffalo Ranch McChicken,Value Menu,2.00,0.14,10-22-2021,Friday,10:51 AM
2835,Double Cheeseburger,Value Menu,1.59,0.11,10-24-2021,Sunday,8:43 PM
2836,"Bacon, Egg & Cheese Bagel - Meal",Breakfast,4.49,0.31,11-05-2021,Friday,11:18 AM
2837,Double Cheeseburger,Value Menu,1.59,0.11,11-01-2021,Monday,2:12 PM
2838,"Bacon, Egg & Cheese Biscuit",Breakfast,3.19,0.22,10-26-2021,Tuesday,4:58 PM
2839,Chicken Snack Wrap (Grilled) (Honey Mustard),Value Menu,1.69,0.12,10-26-2021,Tuesday,10:15 AM
2840,Bacon McDouble,Value Menu,2.00,0.14,10-23-2021,Saturday,10:44 PM
2841,Sausage McMuffin with Egg,Breakfast,2.99,0.21,10-26-2021,Tuesday,10:20 AM
2842,Bacon Buffalo Ranch McChicken,Value Menu,2.00,0.14,11-07-2021,Sunday,3:13 PM
2843,Quarter Pounder with Cheese,Normal,3.79,0.27,11-05-2021,Friday,3:48 PM
2844,Big Mac,Normal,3.99,0.28,10-26-2021,Tuesday,5:52 PM
2845,Chicken McNuggets - 10pc,Normal,4.49,0.31,10-22-2021,Friday,8:56 PM
2846,Sausage Biscuit with Egg,Breakfast,2.79,0.2,10-27-2021,Wednesday,9:59 AM
2847,Buffalo Ranch McChicken,Value Menu,1.00,0.07,11-11-2021,Thursday,5:24 PM
2848,Bacon McDouble,Value Menu,2.00,0.14,10-24-2021,Sunday,3:22 PM
2849,Classic Chicken (Grilled or Crispy) - Meal,Normal,5.89,0.41,10-29-2021,Friday,5:06 PM
2850,Classic Chicken (Grilled or Crispy) - Meal,Normal,5.89,0.41,11-04-2021,Thursday,3:28 PM
2851,Double Cheeseburger,Value Menu,1.59,0.11,10-24-2021,Sunday,2:15 PM
2852,Egg McMuffin,Breakfast,2.79,0.2,11-11-2021,Thursday,9:18 AM
2853,"Bacon, Egg & Cheese McGriddles",Breakfast,3.29,0.23,10-28-2021,Thursday,8:18 AM
2854,Chicken Snack Wrap (Grilled) (Honey Mustard),Value Menu,1.69,0.12,10-29-2021,Friday,2:02 PM
2855,Premium Chicken Bacon Clubhouse (Grilled or Crispy),Normal,4.49,0.31,10-29-2021,Friday,0:00 AM
2856,Big Mac,Normal,3.99,0.28,10-22-2021,Friday,12:02 PM
2857,Bacon Habanero Ranch Quarter Pounder,Normal,4.09,0.29,11-02-2021,Tuesday,7:21 AM
2858,Chicken Snack Wrap (Grilled) (Ranch),Value Menu,1.69,0.12,11-05-2021,Friday,1:40 PM
2859,Double Cheeseburger,Value Menu,1.59,0.11,10-23-2021,Saturday,12:11 PM
2860,Egg McMuffin,Breakfast,2.79,0.2,10-30-2021,Saturday,7:16 AM
2861,"Bacon, Egg & Cheese Bagel - Meal",Breakfast,4.49,0.31,11-04-2021,Thursday,7:17 AM
2862,Classic Chicken (Grilled or Crispy),Normal,4.19,0.29,10-22-2021,Friday,3:22 PM
2863,Chicken Snack Wrap (Crispy) (Ranch),Value Menu,1.69,0.12,11-02-2021,Tuesday,2:30 PM
2864,Chicken Snack Wrap (Crispy) (Honey Mustard),Value Menu,1.69,0.12,11-05-2021,Friday,3:38 PM
2865,Large French Fry,Value Menu,1.79,0.13,10-25-2021,Monday,10:38 AM
2866,"Bacon, Egg & Cheese Biscuit - Meal",Breakfast,4.39,0.31,11-06-2021,Saturday,8:47 AM
2867,Deluxe Quarter Punder,Normal,4.09,0.29,10-23-2021,Saturday,1:01 PM
2868,Sausage Biscuit with Egg - Meal,Breakfast,3.99,0.28,11-08-2021,Monday,10:12 AM
2869,Grilled Onion Cheddar,Value Menu,1.00,0.07,10-23-2021,Saturday,12:47 PM
2870,Chicken McNuggets - 10pc,Normal,4.49,0.31,11-08-2021,Monday,10:39 PM
2871,Double Cheeseburger - Meal,Normal,4.19,0.29,11-11-2021,Thursday,9:08 PM
2872,Egg McMuffin,Breakfast,2.79,0.2,10-28-2021,Thursday,11:04 AM
2873,Quarter Pounder with Cheese - Meal,Normal,5.49,0.38,10-23-2021,Saturday,4:47 AM
2874,Medium French Fry,Value Menu,1.59,0.11,10-23-2021,Saturday,2:29 PM
2875,Southern Style Chicken - Meal,Normal,5.59,0.39,11-08-2021,Monday,8:29 PM
2876,Bacon Clubhouse Burger,Normal,4.49,0.31,10-25-2021,Monday,2:37 PM
2877,Bacon Clubhouse Burger - Meal,Normal,6.19,0.43,10-29-2021,Friday,1:28 PM
2878,2 Cheeseburgers - Meal,Normal,4.89,0.34,10-28-2021,Thursday,9:51 PM
2879,"Bacon, Egg & Cheese McGriddles",Breakfast,3.29,0.23,10-26-2021,Tuesday,11:48 AM
